Name,Page Title,Page,Total Played Time
C1063,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,694
C1028,第七單元 01 什麼是串列 - PIPLS,/357348/01,692
C1024,第七單元 01 什麼是串列 - PIPLS,/355059/01,690
C1039,第八單元 04 具有傳回值的函式 - PIPLS,/359148/04,690
C1010,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366770/05,690
C1000,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,690
C1111,第二單元 01 什麼是變數？ - PIPLS,/335016/01,688
C1038,第五單元 02 單向選擇結構 - PIPLS,/349968/02,688
C1067,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,688
C1102,第五單元 02 單向選擇結構 - PIPLS,/353003/02,684
C1053,第五單元 02 單向選擇結構 - PIPLS,/349968/02,684
C1146,第二單元 03 基本資料型態 - PIPLS,/335018/03,682
C1147,第二單元 01 什麼是變數？ - PIPLS,/334980/01,682
C1148,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,682
C1022,第六單元 01 range函式 - PIPLS,/352964/01-range,680
C1014,第二單元 01 什麼是變數？ - PIPLS,/335016/01,680
C1097,第三單元 01 算數運算子 - PIPLS,/339531/01,680
C1008,第二單元 03 基本資料型態 - PIPLS,/335018/03,676
C1146,第五單元 04 多向選擇結構 - PIPLS,/349972/04,674
C1092,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,674
C1056,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,674
C1056,第二單元 01 什麼是變數？ - PIPLS,/334980/01,672
C1013,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,672
C1149,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,672
C1143,第七單元 01 什麼是串列 - PIPLS,/355059/01,672
C1107,第二單元 01 什麼是變數？ - PIPLS,/334980/01,670
C1061,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,668
C1033,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,668
C1096,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,668
C1048,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,668
C1106,第二單元 01 什麼是變數？ - PIPLS,/335016/01,668
C1080,第二單元 04 資料輸出 - PIPLS,/334983/04,666
C1119,第三單元 01 算數運算子 - PIPLS,/336599/01,664
C1061,第三單元 01 算數運算子 - PIPLS,/339531/01,664
C1055,第二單元 01 什麼是變數？ - PIPLS,/334980/01,664
C1001,第三單元 01 算數運算子 - PIPLS,/339531/01,664
C1090,第三單元 01 算數運算子 - PIPLS,/339531/01,664
C1093,第七單元 02 串列的基本操作 - PIPLS,/355071/02,662
C1018,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,662
C1015,第三單元 01 算數運算子 - PIPLS,/336599/01,662
C1047,第二單元 04 資料輸出 - PIPLS,/335019/04,660
C1035,第二單元 04 資料輸出 - PIPLS,/334983/04,660
C1101,第七單元 05 什麼是字典 - PIPLS,/357352/05,660
C1068,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,658
C1122,第三單元 03 數學模組 - PIPLS,/339533/03,658
C1049,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,658
C1081,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,658
C1031,第三單元 01 算數運算子 - PIPLS,/336599/01,656
C1089,第三單元 03 數學模組 - PIPLS,/336606/03,656
C1068,第四單元 06 字元及編碼 - PIPLS,/339447/06,656
C1109,第七單元 02 串列的基本操作 - PIPLS,/357349/02,656
C1107,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,654
C1143,第七單元 02 串列的基本操作 - PIPLS,/355071/02,654
C1017,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,652
C1150,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,652
C1046,第二單元 03 基本資料型態 - PIPLS,/335018/03,650
C1093,第二單元 03 基本資料型態 - PIPLS,/335018/03,650
C1064,第七單元 01 什麼是串列 - PIPLS,/357348/01,650
C1107,第三單元 03 數學模組 - PIPLS,/339533/03,650
C1085,第三單元 01 算數運算子 - PIPLS,/339531/01,648
C1000,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,648
C1032,第八單元 04 具有傳回值的函式 - PIPLS,/359148/04,648
C1023,第四單元 06 字元及編碼 - PIPLS,/342997/06,646
C1033,第五單元 02 單向選擇結構 - PIPLS,/353003/02,646
C1101,第二單元 04 資料輸出 - PIPLS,/334983/04,646
C1151,第二單元 01 什麼是變數？ - PIPLS,/335016/01,646
C1064,第二單元 03 基本資料型態 - PIPLS,/334982/03,644
C1001,第二單元 04 資料輸出 - PIPLS,/334983/04,644
C1100,第二單元 03 基本資料型態 - PIPLS,/335018/03,644
C1005,第二單元 01 什麼是變數？ - PIPLS,/334980/01,644
C1029,第二單元 01 什麼是變數？ - PIPLS,/334980/01,644
C1052,第三單元 03 數學模組 - PIPLS,/339533/03,642
C1049,第二單元 04 資料輸出 - PIPLS,/334983/04,642
C1084,第二單元 04 資料輸出 - PIPLS,/325907/04,642
C1036,第七單元 02 串列的基本操作 - PIPLS,/355071/02,642
C1080,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,642
C1152,第九單元 05 長條圖 - PIPLS,/364458/05,642
C1080,第八單元 02 函式的定義與呼叫 - PIPLS,/359146/02,640
C1027,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,640
C1009,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,638
C1122,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,638
C1124,第四單元 06 字元及編碼 - PIPLS,/0.5.45.247/06,638
C1132,第七單元 01 什麼是串列 - PIPLS,/0.5.106.243/01,638
C1153,第二單元 01 什麼是變數？ - PIPLS,/335016/01,638
C1125,第六單元 05 while迴圈一 - PIPLS,/354612/05-while,636
C1154,第二單元 05 資料輸入 - PIPLS,/335020/05,636
C1093,第六單元 05 while迴圈一 - PIPLS,/0.5.98.222/05-while,636
C1150,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,636
C1155,第三單元 03 數學模組 - PIPLS,/339533/03,636
C1156,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,636
C1008,第八單元 02 函式的定義與呼叫 - PIPLS,/359136/02,636
C1053,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,634
C1003,第二單元 01 什麼是變數？ - PIPLS,/334980/01,634
C1025,第七單元 01 什麼是串列 - PIPLS,/355059/01,632
C1043,第十單元 04 圖形介面設計進階一 - PIPLS,/365121/04,632
C1088,第二單元 04 資料輸出 - PIPLS,/0.5.28.135/04,630
C1010,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,630
C1034,第二單元 04 資料輸出 - PIPLS,/334983/04,630
C1017,第七單元 02 串列的基本操作 - PIPLS,/357349/02,630
C1039,第七單元 05 什麼是字典 - PIPLS,/357352/05,630
C1157,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,630
C1007,第二單元 04 資料輸出 - PIPLS,/334983/04,630
C1089,第二單元 04 資料輸出 - PIPLS,/335019/04,628
C1142,第三單元 01 算數運算子 - PIPLS,/336599/01,628
C1072,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,628
C1011,第二單元 03 基本資料型態 - PIPLS,/334982/03,628
C1008,第二單元 01 什麼是變數？ - PIPLS,/335016/01,626
C1142,第二單元 04 資料輸出 - PIPLS,/335019/04,626
C1043,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,626
C1094,第二單元 03 基本資料型態 - PIPLS,/335018/03,624
C1041,第二單元 01 什麼是變數？ - PIPLS,/335016/01,624
C1036,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,624
C1099,第二單元 04 資料輸出 - PIPLS,/335019/04,622
C1032,第二單元 01 什麼是變數？ - PIPLS,/334980/01,622
C1118,第二單元 04 資料輸出 - PIPLS,/334983/04,622
C1020,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,622
C1031,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/339446/05,622
C1082,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,622
C1142,第二單元 02 變數的命名 - PIPLS,/335017/02,622
C1038,第七單元 04 串列的應用範例 - PIPLS,/355079/04,620
C1073,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,620
C1038,第三單元 03 數學模組 - PIPLS,/336606/03,618
C1033,第三單元 03 數學模組 - PIPLS,/339533/03,618
C1050,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,618
C1125,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,618
C1026,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,618
C1158,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,618
C1000,第七單元 01 什麼是串列 - PIPLS,/355059/01,618
C1007,第三單元 01 算數運算子 - PIPLS,/339531/01,616
C1090,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,616
C1025,第五單元 02 單向選擇結構 - PIPLS,/349968/02,616
C1065,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,616
C1099,第三單元 03 數學模組 - PIPLS,/336606/03,616
C1006,第七單元 05 什麼是字典 - PIPLS,/355082/05,616
C1055,第七單元 02 串列的基本操作 - PIPLS,/357349/02,616
C1014,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,614
C1159,第二單元 01 什麼是變數？ - PIPLS,/334980/01,614
C1032,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,614
C1026,第九單元 05 長條圖 - PIPLS,/364458/05,614
C1158,第三單元 03 數學模組 - PIPLS,/339533/03,612
C1112,第三單元 03 數學模組 - PIPLS,/339533/03,612
C1047,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,612
C1002,第三單元 03 數學模組 - PIPLS,/339533/03,612
C1014,第二單元 04 資料輸出 - PIPLS,/335019/04,612
C1081,第三單元 03 數學模組 - PIPLS,/339533/03,612
C1160,第三單元 03 數學模組 - PIPLS,/326274/03,612
C1025,第七單元 04 串列的應用範例 - PIPLS,/355079/04,612
C1010,第十一單元 02 網路爬蟲應用 - PIPLS,/366764/02,612
C1006,第二單元 01 什麼是變數？ - PIPLS,/335016/01,612
C1114,第三單元 03 數學模組 - PIPLS,/336606/03,612
C1153,第三單元 03 數學模組 - PIPLS,/0.5.34.222/03,612
C1092,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,612
C1140,第三單元 03 數學模組 - PIPLS,/336606/03,612
C1008,第三單元 03 數學模組 - PIPLS,/336606/03,612
C1063,第三單元 03 數學模組 - PIPLS,/336606/03,612
C1004,第三單元 03 數學模組 - PIPLS,/0.5.34.222/03,612
C1059,第三單元 03 數學模組 - PIPLS,/336606/03,612
C1005,第三單元 03 數學模組 - PIPLS,/339533/03,612
C1161,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,610
C1035,第三單元 03 數學模組 - PIPLS,/339533/03,610
C1021,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,610
C1162,第七單元 01 什麼是串列 - PIPLS,/355059/01,610
C1082,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,610
C1037,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,610
C1014,第七單元 01 什麼是串列 - PIPLS,/355059/01,610
C1025,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,610
C1009,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,610
C1037,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,610
C1124,第三單元 03 數學模組 - PIPLS,/0.5.34.222/03,610
C1007,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,610
C1125,第九單元 05 長條圖 - PIPLS,/364458/05,608
C1061,第五單元 02 單向選擇結構 - PIPLS,/353003/02,608
C1124,第三單元 02 內建數值處理函式 - PIPLS,/0.5.34.218/02,608
C1053,第八單元 02 函式的定義與呼叫 - PIPLS,/359136/02,608
C1107,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,606
C1098,第二單元 01 什麼是變數？ - PIPLS,/334980/01,606
C1020,第三單元 03 數學模組 - PIPLS,/336606/03,606
C1157,第二單元 04 資料輸出 - PIPLS,/334983/04,604
C1163,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,604
C1072,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,604
C1127,第七單元 06 字典的應用範例 - PIPLS,/355083/06,604
C1151,第二單元 04 資料輸出 - PIPLS,/335019/04,604
C1060,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,602
C1007,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,602
C1036,第二單元 05 資料輸入 - PIPLS,/335020/05,602
C1035,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,602
C1033,第二單元 04 資料輸出 - PIPLS,/334983/04,602
C1006,第二單元 04 資料輸出 - PIPLS,/335019/04,602
C1136,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,600
C1153,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,600
C1010,第十一單元 01 網路爬蟲簡介 - PIPLS,/366763/01,600
C1000,第九單元 06 圓餅圖 - PIPLS,/364494/06,600
C1066,第三單元 03 數學模組 - PIPLS,/336606/03,600
C1028,第二單元 01 什麼是變數？ - PIPLS,/334980/01,600
C1109,第三單元 03 數學模組 - PIPLS,/339533/03,600
C1049,第四單元 04 字串的轉換與測試（二） - PIPLS,/342995/04,600
C1164,第三單元 01 算數運算子 - PIPLS,/336599/01,598
C1106,第六單元 04 for迴圈三 - PIPLS,/352976/04-for,598
C1155,第八單元 04 具有傳回值的函式 - PIPLS,/359148/04,598
C1140,第三單元 01 算數運算子 - PIPLS,/336599/01,596
C1002,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,596
C1070,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,596
C1025,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,596
C1011,第三單元 03 數學模組 - PIPLS,/339533/03,596
C1078,第五單元 02 單向選擇結構 - PIPLS,/353003/02,596
C1010,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,596
C1040,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,596
C1032,第十單元 05 圖形介面設計進階二 - PIPLS,/365076/05,596
C1025,第八單元 03 函式的參數傳遞 - PIPLS,/359137/03,594
C1060,第三單元 03 數學模組 - PIPLS,/336606/03,594
C1025,第二單元 02 變數的命名 - PIPLS,/335017/02,594
C1063,第七單元 01 什麼是串列 - PIPLS,/355059/01,594
C1165,第三單元 03 數學模組 - PIPLS,/339533/03,594
C1028,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,594
C1000,第十單元 06 圖形介面設計進階三 - PIPLS,/365124/06,594
C1129,第二單元 04 資料輸出 - PIPLS,/334983/04,594
C1066,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,594
C1166,第二單元 01 什麼是變數？ - PIPLS,/334980/01,594
C1134,第十單元 03圖形介面的程式設計 - PIPLS,/365120/03,592
C1087,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,592
C1167,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,592
C1143,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,592
C1044,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,592
C1023,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,592
C1041,第二單元 03 基本資料型態 - PIPLS,/335018/03,592
C1044,第七單元 04 串列的應用範例 - PIPLS,/357351/04,592
C1041,第三單元 01 算數運算子 - PIPLS,/336599/01,592
C1049,第三單元 04 亂數 - PIPLS,/339535/04,592
C1168,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,590
C1007,第七單元 01 什麼是串列 - PIPLS,/0.5.115.228/01,590
C1052,第二單元 01 什麼是變數？ - PIPLS,/334980/01,590
C1149,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,590
C1061,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,590
C1057,第三單元 03 數學模組 - PIPLS,/339533/03,588
C1169,第八單元 03 函式的參數傳遞 - PIPLS,/359137/03,588
C1051,第二單元 01 什麼是變數？ - PIPLS,/334980/01,588
C1023,第七單元 05 什麼是字典 - PIPLS,/357352/05,588
C1161,第三單元 01 算數運算子 - PIPLS,/336599/01,588
C1124,第七單元 01 什麼是串列 - PIPLS,/355059/01,588
C1092,第七單元 01 什麼是串列 - PIPLS,/355059/01,588
C1080,第七單元 04 串列的應用範例 - PIPLS,/357351/04,586
C1048,第二單元 01 什麼是變數？ - PIPLS,/335016/01,586
C1025,第四單元 06 字元及編碼 - PIPLS,/339447/06,586
C1170,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,586
C1074,第四單元 06 字元及編碼 - PIPLS,/342997/06,586
C1118,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,586
C1081,第六單元 07 break與continue敘述 - PIPLS,/354614/07-breakcontinue,584
C1101,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,584
C1135,第二單元 04 資料輸出 - PIPLS,/335019/04,584
C1171,第二單元 05 資料輸入 - PIPLS,/335020/05,584
C1139,第二單元 01 什麼是變數？ - PIPLS,/334980/01,582
C1033,第四單元 06 字元及編碼 - PIPLS,/342997/06,582
C1010,第三單元 01 算數運算子 - PIPLS,/336599/01,582
C1024,第三單元 03 數學模組 - PIPLS,/336606/03,582
C1012,第二單元 04 資料輸出 - PIPLS,/335019/04,580
C1172,第四單元 06 字元及編碼 - PIPLS,/339447/06,580
C1017,第四單元 06 字元及編碼 - PIPLS,/342997/06,580
C1173,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,580
C1105,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,578
C1074,第二單元 01 什麼是變數？ - PIPLS,/334980/01,578
C1004,第二單元 05 資料輸入 - PIPLS,/335020/05,578
C1043,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,578
C1004,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,578
C1036,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,576
C1174,第五單元 02 單向選擇結構 - PIPLS,/349968/02,576
C1061,第九單元 05 長條圖 - PIPLS,/364458/05,576
C1033,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,576
C1101,第五單元 02 單向選擇結構 - PIPLS,/353003/02,576
C1125,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,574
C1029,第八單元 02 函式的定義與呼叫 - PIPLS,/359146/02,574
C1175,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,572
C1087,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,570
C1121,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,570
C1046,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,570
C1092,第二單元 03 基本資料型態 - PIPLS,/335018/03,570
C1065,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,570
C1010,第五單元 02 單向選擇結構 - PIPLS,/349968/02,570
C1010,第四單元 06 字元及編碼 - PIPLS,/339447/06,570
C1017,第十一單元 01 網路爬蟲簡介 - PIPLS,/366710/01,570
C1076,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,570
C1010,第七單元 01 什麼是串列 - PIPLS,/355059/01,568
C1028,第二單元 04 資料輸出 - PIPLS,/334983/04,568
C1047,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,568
C1141,第四單元 06 字元及編碼 - PIPLS,/342997/06,566
C1065,第四單元 06 字元及編碼 - PIPLS,/342997/06,566
C1084,第三單元 02 內建數值處理函式 - PIPLS,/326273/02,566
C1032,第六單元 01 range函式 - PIPLS,/354608/01-range,566
